text_id,Text,task_1,task_2,task_3,Label
hasoc_hi_3466,"जय जय जय जय जय अखिलेश।  .  जय हो पूर्व सांसद कन्नौज / पूर्व विधायक दिबियापुर माननीय प्रदीप यादव जी,जय जय जय जय जय अखिलेश।.जय हो पूर्व सांसद कन्नौज / पूर्व विधायक दिबियापुर माननीय प्रदीप यादव जी,…",NOT,NONE,NONE,0
hasoc_hi_5334,"प्रधानमंत्री जी और गृहमंत्री जी को बताना चाहिए, क्या ऐसे ही डर के साये में #NewIndia की परिकल्पना की जाएगी ?  @narendramodi @AmitShah    #TempleTerrorAttack",NOT,NONE,NONE,0
hasoc_hi_2642,"अखिलेश जी  आप निराश न हों ,अखिलेश जीआप निराश न हों ,…",NOT,NONE,NONE,0
hasoc_hi_3345,"#नीच कहते कहते विपक्ष कितना #नीचे चला गया देखो,,    Free voice Red",NOT,NONE,NONE,0
hasoc_hi_5194,जहाँ से तेज़ हवाओं का आना जाना है   हमारी ज़िद है वहीं पर दिया जलाना है,NOT,NONE,NONE,0
hasoc_hi_2716,"भारत और बांग्लादेश मैच के दौरान मौसम पर भी रहेगी नजर, बाहर बैठ सकते हैं ये दो खिलाड़ी #INDvBAN #CWC19",NOT,NONE,NONE,0
hasoc_hi_3005,"बिहार में स्वास्थ्य सेवाओं की खुली पोल, SC को बताया- डॉक्टरों के 57% और नर्सों के 71% पद खाली    #Bihar   https://abpnews.abplive.in/bihar-news/bihar-poor-healthcare-facilities-over-50-percent-vacant-posts-of-doctors-1158903 …",NOT,NONE,NONE,0
hasoc_hi_3017,Why don't you write about this ?,NOT,NONE,NONE,0
hasoc_hi_2484,भाई अगर 1-2 पत्रकारों के साथ लीचिंग हो तो मैं भी भाजपा के साथ रहूँगा।    का समझे??,NOT,NONE,NONE,0
hasoc_hi_4879,#ICCWorldCup2019 में आज टूर्नामेंट का 40वां मैच #Birmingham के एजबेस्टन क्रिकेट ग्राउंड पर टीम इंडिया और बांग्लादेश के बीच खेला जाएगा। मैच का प्रसारण StarSports के अलावा HotStar पर किया जाएगा।  #CWC2019 #INDvsBAN,NOT,NONE,NONE,0
hasoc_hi_3379,"मुझे यह समझ में नहीं आता है कि जिन देशों में 'गंगा नदी' नहीं है, वहाँ के लोग पाप कैसे धोते होंगे?  @Anu_yadav88",NOT,NONE,NONE,0
hasoc_hi_5623,"भारत को तीसरा झटका, कोहली 26 रन बनाकर आउट  https://bit.ly/2xvCUIB ",NOT,NONE,NONE,0
hasoc_hi_3991,मै शामिल हूँ तेरी ईद में.. तु शामिल हो मेरी दिवाली में.. बडा़ मजा आएगा फिर आरती और कव्वाली में.. मैं हिन्दू तु मुसलमान.. चलो एक बार तो बन जाए दोनों मिलकर इंन्सान..,NOT,NONE,NONE,0
hasoc_hi_851,"#दोस्त ख़रीदे नहीं जाते, ये तो वो     #कमीने होते है, जो आपको कभी #शरीफ नहीं देखना चाहते !!",NOT,NONE,NONE,0
hasoc_hi_7275,ये मेरा बेटा 7th में है  अभी स्कूल में किसी एक लोकप्रिय नेता की बायोग्राफी पर प्रोजेक्ट था    वो 4th में आया तब से ऐसे प्रोजेक्ट आते है    4th में सरदार पटेल  5th भगतसिंह  6th रानी झांसी  और 7th में सुभाष जी    में आपको भरोसा दिलाता हूं 12th तक के सारे प्रोजेक्ट तक नेहरू यकीनन नही आएगा,NOT,NONE,NONE,0
hasoc_hi_5764,"Janab Alhaj Syed Ahmed Pasha Quadri Sahab MLA Yakutpura And Gen.Secretary Aimim, @RiyazEffendi MLC And Corporator's Has Taken Meeting With @GHMCOnline @CommissionrGHMC Along With Ghmc Officers And Water Works Officers @ GHMC Head Office. @asadowaisi",NOT,NONE,NONE,0
hasoc_hi_975,I knew a worthy in my PTI days who changed muscleman to मुसलमान in a sports news from the Seoul Olympics!,NOT,NONE,NONE,0
hasoc_hi_1758,"आइए इस बार गर्मी की छुट्टियों में  घूमने चलें ।   यहाँ बस से घूमने का बहुत ही कम किराया भी है, और वह भी यात्रा पूरी होने  के बाद लिया जाता है",NOT,NONE,NONE,0
hasoc_hi_7773,"बजट 2019: महिला सुरक्षा से लेकर आर्थिक सहायता की मांग तक, महिलाओं की हैं ये बड़ी उम्मीदें    https://abpnews.abplive.in/business/budget-2019-from-womens-safety-to-financial-assistance-these-big-hopes-for-women-1157526 …    #Budget2019",NOT,NONE,NONE,0
hasoc_hi_3709,"जय भीम जय मीम, तकबीर- अल्लाहु अकबर, जय हिन्द! @asadowaisi",NOT,NONE,NONE,0
hasoc_hi_6894,"सीता' संभालेंगी 'घर' का बजट !  बुजुर्ग को सम्मान, महिलाओं को 'शक्ति' !  संभलेगा किचन, बेहतर होगा जीवन !  बुजुर्ग को टैक्स में राहत, बेहतर सेहत !  न्यू इंडिया का बजट    1 PM  @ZeeNews पर     #ZeeNewsParSabkaBudget",NOT,NONE,NONE,0
