tweet_id,Text,task_1,task_2,Label
hi_hasoc_2021_5417,"वाक़ई में जब सच का सामना होता है तो बहुत देर हो जाती है मेरे देश के लोगों को अपना हक़ माँगना होगा किसी भी क़ीमत पर,इस खोखली केन्द्र सरकार से जवाब माँगिए जो गिद्ध की तरह पूरे देश को लाशों में तब्दील कररहे हैं अगर अभी डरे तो हम सब कुछ खोदेगें #AatmanirbharBharat #ModiKaVaccineJumla https://t.co/bA5fpZyWKN",HOF,HATE,1
hi_hasoc_2021_4889,"कुरआन पाक में साफ साफ लिखा है ""कुफ़्फ़ार-ला-ऐतबार""  ऐ इमान वालो काफिरों पर यकीन मत करो, ये पीठ पीछे वार करते है!! #JusticeForShahabuddin  @cho_sabir @Alpanah51 @SehrawatNaeem",HOF,HATE,1
hi_hasoc_2021_752,"@SatyamSayba @dabi_tina ""जो लोग अपनी लिखी बात डिलीट करते है उसको थूकेलि नस्ल की नाजायज औलाद/वंसज बोलते है""...ये बात आपको पता है ? जब तक अपनी असली DP नही लगाओगे तब तक मैं और तुम्हारे जानने वाले तुमको नाजायज औलाद ही समझेंगे और मन ही मन हसेंगे तुमपर और तुम्हारी मम्मी पर,यकीन न होतो अपने मित्रों से पूछ लो😂",HOF,OFFN,1
hi_hasoc_2021_4734,राजनीतिक गिद्धों को शर्म आनी चाहिए एक बेटा अपने वालिद को तदफिन भी नही किया की चंद लाइक कॉमेंट के लिए उनके नाम का हेंडल बना लिए! कम से कम उस भाई की दर्द समझते! #JusticeForShahabuddin https://t.co/3HmJ5i7iUK,HOF,HATE,1
hi_hasoc_2021_4285,@humlogindia राम राम ! इन सब हरामी खादी धारियों ने भारत को लूटा सो लूटा पर इनकी हिम्मत तो देखो कि अब ये चरखे चलाने वाले कमीने दक्षिण अफ़्रीका में लूट पाट करने पहुँच गये ! “प्रोफेशनल लुटेरे 😡”,HOF,HATE,1
hi_hasoc_2021_4481,पप्पु खुद गधा है https://t.co/p41vrEOKPI,HOF,PRFN,1
hi_hasoc_2021_4506,"अफसोस! गद्दार सरकार से न्याय नहीं मिला  शहीद शहाबुद्दीन #शहीद_शहाबुद्दीन #Shaheed_Shahabuddin  #Islamophobia_in_india #MuslimLivesMatter #Muslimphobia  #जस्टिस_फॉर_शहाबुद्दीन  #JusticeForShahabuddin , https://t.co/tROs4SBuNi https://t.co/3TOP1eQNoa",HOF,HATE,1
hi_hasoc_2021_5185,"@Maanas38417724 @kalashnikova_M सही कहा  औरत शब्द हिंदी नहीं है अरबी लफ्ज़ है  और औरत शब्द कि मतलब वैश्या ही नहीं सभी स्त्री और पुरूष से सम्बंधित है ।जिसमें आपके घर वाले भी सम्मिलित है । क्यों कि औरत लफ्ज़ का अर्थ है ""गुप्तांग""",HOF,HATE,1
hi_hasoc_2021_4804,"#Resign_PM_Modi मोदी जी Please, झोला फटाफट उठाकर निकल लें, दया करें  अब   गुफा भी कैमरों के साथ तैयार है बहुत सारे पौगां पंडितों की झूठी सच्चे कथायें कहते रहते । एक और चलने लगेगा।  आप भी ख़ुश और जनता बहुत खुश",HOF,OFFN,1
hi_hasoc_2021_4368,"@NatkhatO @Ruchhan""देखो अब ये गधा अपना रंग दिखा रखा है.."" इसका भावार्थ बताये..",HOF,OFFN,1
hi_hasoc_2021_5790,"@TejYadav14 शहाबुद्दीन की जगह लालू यादव की "" संस्थानिक हत्या "" हुई होती तो ससम्मान अंतिम संस्कार के लिए मुसलमान हॉस्पिटल में छलांग लगा दिए होते एक बच्चा ( ओसामा ) अपने पिता का ससम्मान अंतिम संस्कार के लिए कोर्ट से हॉस्पिटल तक दर दर भटक रहा और लालू परिवार तमाशा देख रहा #JusticeForShahabuddin",HOF,OFFN,1
hi_hasoc_2021_3068,जब सतयुग में होलिका और तैतायुग में ताड़का व द्वापरयुग में पूतना हो सकती है तो कलयुग में @MamataOfficial क्यों नहीं हो सकती? जरूर हो सकती है ! #BengalElection2021 #MamataBanerjee #नींद_से_जागो_अमित_शाह_जी #BengalBurning #PresidentRuleInBengal @sudhirchaudhary @AMISHDEVGAN #AajTak,HOF,OFFN,1
hi_hasoc_2021_5846,"बंगाल में भाजपा कार्यकर्ताओं के साथ हुई हिंसा के खिलाफ प्रदेश कार्यालय के बाहर प्रदेश अध्यक्ष श्री @adeshguptabjp, प्रदेश संगठन महामंत्री श्री @siddharthanbjp ने कार्यकर्ताओं के साथ प्रदर्शन किया। #BengalBurning https://t.co/7HUBFDZyIm",HOF,HATE,1
hi_hasoc_2021_834,@princeyoongx मदरचोद?? Delete 💜,HOF,PRFN,1
hi_hasoc_2021_5702,भाड़ में जाओ मत उठाओ आवाज अपने लिए कल पहले तुम्हे अच्छे से कूटेंगे फिर scst एक्ट लगा के अच्छे से लूटेंगे तब रोते रहना की कोई हमारा सपोर्ट नहीं करता क्योकि तुम obc और सवर्ण इसी लायक हो #VerifyFD,HOF,HATE,1
hi_hasoc_2021_4861,#आत्मनिर्भर_भारत और #विश्वगुरु कहकर देश को भिखमंगा बना दिया।  #ModiResign #ModiKaVaccineJumla #AatmanirbharBharat #AAP  #aajtak  #ABPCVoterExitPoll https://t.co/QhEdNDjsTm,HOF,HATE,1
hi_hasoc_2021_4972,"@DavidBl42491922 @rachit__s @China_Amb_India I am shocked they didn't mention a line (Karam, you have been our worst sufferer) (करम हमारे ख़राब ह भुगत आप रहे ह) #wohanvirus  #chinesevirus",HOF,HATE,1
hi_hasoc_2021_4363,@Mr_Pandeyjii @jaymahakal0 @khesariLY बाचा जी खेसारी चाहे भोजपुरी के अधिकतर गायक बा जेकर गाना अपना परिवार के साथ सुने में शर्म लगेला फ़ूहड़ गाना बंद होखे के चाही वैसे जेकर जैसन संस्कार उ उहे किसिम के पसन्द करी हम खुद भोजपुरी गाना ना सुनल चाही ये फूहड़पन गाना के चलते एगो हो गइल सब ऊहे गावत बा,HOF,OFFN,1
