ID,Text,Label
facebook_corpus_msr_115562,ALTHOUGH PRIVATE INSTITUTION/FOREIGN UNIVERSITY REACH OUT FOR IIT PHD FOR TEACHING. GOVERNMENT UNIVERSITY ABSTAIN FROM THIS & REMAIN HAPPY WITH THEIR SUBSTANDARD FACULTY. IT IS TRUE CENT PERCENT FOR ENGINEERING FACULTY AND HALF TRUE FOR SCIENCE.,1
facebook_corpus_msr_2117649,"In INDIA these hate crime is there.Do not blame President Trump.Such incidents happened in the previous Presidents rule too happenedr.When someone ask such questions to any Indian staying in USA,just answer politely&move away.After all we are all staying out of our mother land.a motheris a mother& a step mother is a step mother.Please be careful.",1
facebook_corpus_msr_2111333,Almost all these so-called Secular Intellectuals are with a deep desire to clothe their level of scholarship with half-truths only,1
facebook_corpus_msr_2041576,She does not need to work with him as the standard does not match :),1
facebook_corpus_msr_473971,"hey why ur TV anchor Latha is so perturbed, This win of trump is very good for india",1
facebook_corpus_msr_444137,This on line transections shall be applicable 100% for political parties.,1
facebook_corpus_msr_453309,Looks more like a movie launch then a bike launch!,1
facebook_corpus_msr_334353,"Usama Fahad ... People like U working ovet abroad for some oyher nation,  cant speak abt dvelopment of origin state",1
facebook_corpus_msr_1737010,It's smart move of Kumar but well said. What we as common ppl of nation are doing..Are we too timid Nd cowards ? Yes We are. And we fight among ourselves. Look at USA. Ankh uthakar mere desh ya desh vasiyonko dekha nich lenge,1
facebook_corpus_msr_1490570,Should find a pond nearby!!! Rest understood!,1
facebook_corpus_msr_1521892,Situation is equally bad in Tamil Nadu.... there are illegal beef stalls where cows are.slaughtered all over the state including the capital.city Chennai,1
facebook_corpus_msr_1722936,"Give the man credit for speaking his mind. Loudspeakers should be banned no matter the place. It's a nuisance and hurts old people, animals, children and all human beings. Religion and faith is personal & private and doesn't need loud advertisement",1
facebook_corpus_msr_402389,The committy rates have gone up and rupee has no value.  Still old currencies are huge with politians and corporates.No foreign policies.  Pak killing our Jawans daily and we are helpless.  We are total failure under BJP rule.,1
facebook_corpus_msr_450840,Why is he speaking only in BJP parliamentary meet .......are we not eligible to hear his speech as a citizen of india,1
facebook_corpus_msr_1946794,Coz he preaches a different religion but this doesn't stop him from being affectionate towards Muslims. You never raised the same question when Akhilesh Yadav did not do the same.,1
facebook_corpus_msr_452276,Babies sleep at night lol . nice tagline. Better than RS200 tagline,1
facebook_corpus_msr_2073818,Another substandard dialogue for bhakths!,1
facebook_corpus_msr_448856,The people who are depositing amount in the bank are black money holders and the deposited money is black money,1
facebook_corpus_msr_433048,Very pity to hear a prime ministers speech..... even a single sentence is not having a sense..... only mouth to mouth dialogue he knows..... only he knows to talk some psychological speech which give some spirit in mind nothing else.....,1
facebook_corpus_msr_445782,"Visit chennai once , no electricity from last Monday , yesterday evening got power in some area , no ATMS working due to poor network ,swipe machine also not working , then we could make digital india with this kind of situations , if we speak people's say anti terror, when truth comes also nobody will understand",1
facebook_corpus_msr_1805069,The main person who raised voice against black money.  Now he is no more in the news.everybody forgotten him,1
facebook_corpus_msr_329954,"If smriti irani can offer bangles to Manmohan for that tragic attack, Yes I have the right to offer Modi bangles and even Bra😂😂😂😂.",1
facebook_corpus_msr_1805212,How can be BJP and Aap at the same time?  There was corruption only during Congress rule? Where is Mr.  Hazare now?,1
facebook_corpus_msr_2117639,Razi Ashraf We expect the next new story from secularists that the US President is an RSS sponsored candidate.Great.,1
facebook_corpus_msr_1804817,These AAPtards will now abuse Anna.,1
facebook_corpus_msr_423896,There so much MILITARY spending everywhere why INDIAN Military stocks not moving?,1
facebook_corpus_msr_1723428,I know his songs (shitt) are downgrading nowadays and he wants to grab peoples attention and now using the these bitter words to create a mess among the people. I hope people have to be strong to avoid this Sonu Nigam's Shiittttt coming out from his mouth. Never divide.👍,1
facebook_corpus_msr_1722759,Political parties are going to decide everything for us now days.... 😡😡,1
facebook_corpus_msr_1561877,Insane guys.. goons shuld be punished,1
facebook_corpus_msr_1804855,@Syed: Did Anna alone did all the drama? Was Kejrijoker not with Anna? So why doesn't Kejrijoker does what you want Anna to do as Kejrijoker is in power?,1
facebook_corpus_msr_1731614,Burnol plz,1
facebook_corpus_msr_1956902,BTW Yogi asking for the rape of dead Muslim women is a lie..A lie propagated By the media.it was some fringe element gathering and the Media tagged it as Yogi saying it.,1
facebook_corpus_msr_326785,"Pak army is professional army can not violate, even indian army against",1
facebook_corpus_msr_1945536,who is she? farah? kaun janta hai inhe? ..,1
facebook_corpus_msr_451394,being responsible is what required from congress...bjp should be unbiased in its approach,1
facebook_corpus_msr_334389,Accident me Wife  ki death hue Aman mani accident me Bach gaye to accused go gaye he has facing trail,1
facebook_corpus_msr_2018494,"And you wouldn't have respected your mother had she not been working ? What has work got to do with giving respect ? All mothers are the best in the eyes of their children, and each has given up a lot to raise them, working or non working.",1
facebook_corpus_msr_2111218,"Vijayan should ashamed of himself as I have never seen such a hypocrite CM. He belongs to a party which has the dirtiest record killing of millions of people around the globe. Stalin,Mao and their other ruler were more ruthless than Hitler.",1
facebook_corpus_msr_431185,"Congress gives trigger to Modi turning gun towards themselves then provokes him- result we have seen ""Dogs"" loyality parampara",1
facebook_corpus_msr_469155,"Post of pramit chatterji SHARED When the corruption keeps happening in broad daylight, nobody panics because it is part of the plan and part of the system. One move against it, and everybody loses their minds.",1
facebook_corpus_msr_446853,Stricken the law and improve the life standards for common man,1
facebook_corpus_msr_444734,Govt policies implemented by civil servants and yet they are the ones most corrupt. So how can Modiji policies succeed? EG Bank managers taking a cut and converting black money to new notes by crores. No wonder there is no new notes for general public,1
facebook_corpus_msr_414491,chinese leaders are using Veto tp protect terrorist in pakistan ? liars.,1
facebook_corpus_msr_416416,where is the road ? ....finance minister is travelling on congress roads ? .....,1
facebook_corpus_msr_1887285,"Is any soldier has taken name of our PM? If no, How this print media uses these words?",1
facebook_corpus_msr_502446,news falls in the category of special effects -oscar nominated news,1
facebook_corpus_msr_1723490,I have a problem with any religions which forces me to be a part of it. So yeah I support him I'm this issue wholeheartedly.,1
facebook_corpus_msr_1963954,Pak agens,1
facebook_corpus_msr_325714,That's for sure I can put my Shirt on the horse,1
facebook_corpus_msr_1493850,But Mohammad M Raza what i am saying they should have not responded at this.,1
facebook_corpus_msr_2111131,"Mohamed Sakhir Carry on with such fake secular stories. We also read in newspapers and TV channels by way of censoring secular violences and not reporting and debating.If it makes you happy, then nothing more to comment about.",1
facebook_corpus_msr_450885,Why some people are against to every step of Modi may be they are having black money,1
facebook_corpus_msr_335366,Is he Khan ? If not than no need to worries.,1
facebook_corpus_msr_402392,Pretty zinta is a real woman and doesn't belong to the gang of dumb beauties of Bollywood ...Respect !,1
facebook_corpus_msr_2256379,"Women, nowadays, suffer from extreme anger. Modernism would take away the old traditional motherhood very soon... and it is quite evident in many instances with both knowns and unknowns.",1
facebook_corpus_msr_2280108,This news is completely false and baseless....There is nothing official from Kuwait,1
